test,"average(d(MDP, MBRL))","average(d(MDP,MFRL))","average(d(MBRL,MFRL))"
4,"d(MDP, MBRL)",90.000000,90.000000,91.000000,92.000000,93.000000,94.000000,95.000000,96.000000,97.000000,98.000000,99.000000,101.000000,90.000000,90.000000,91.000000,92.000000,93.000000,94.000000,95.000000,96.000000,97.000000,98.000000,99.000000,101.000000,90.000000,90.000000,91.000000,92.000000,93.000000,94.000000,95.000000,96.000000,97.000000,98.000000,99.000000,101.000000,88.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,"d(MDP,MFRL)",96.541866,95.824295,96.138106,96.486784,96.874205,97.304672,97.782969,98.314410,98.904900,99.561000,100.290000,102.100000,95.824295,95.138106,95.486784,95.874205,96.304672,96.782969,97.314410,97.904900,98.561000,99.290000,100.100000,102.000000,95.138106,94.486784,94.874205,95.304672,95.782969,96.314410,96.904900,97.561000,98.290000,99.100000,100.000000,102.000000,93.973624,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000
4,"d(MBRL,MFRL)",6.541866,5.824295,5.138106,4.486784,3.874205,3.304672,2.782969,2.314410,1.904900,1.561000,1.290000,1.100000,5.824295,5.138106,4.486784,3.874205,3.304672,2.782969,2.314410,1.904900,1.561000,1.290000,1.100000,1.000000,5.138106,4.486784,3.874205,3.304672,2.782969,2.314410,1.904900,1.561000,1.290000,1.100000,1.000000,1.000000,5.973624,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000
5,"d(MDP, MBRL)",1.202780,0.955301,0.688208,0.405588,0.098849,0.232306,0.564830,0.910603,1.289187,1.718457,2.190438,2.706707,0.984545,0.666647,0.381367,0.076070,0.260778,0.627699,1.009206,1.404084,1.849673,2.345242,2.888314,3.440871,0.748975,0.410802,0.054201,0.281762,0.652494,1.061497,1.485058,1.947248,2.454166,3.033815,3.609528,4.265012,0.749615,0.373733,0.048775,0.448871,0.839252,1.327261,1.838506,2.412298,3.037861,3.724142,4.410971,5.194036,0.804861,0.241829,0.095529,1.478871,0.310934,0.566262,0.951681,2.482166,2.477931,4.140989,4.751907,6.194382,1.223207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,"d(MDP,MFRL)",1.074542,0.787338,0.499181,0.228531,0.121275,0.453541,0.812208,1.227715,1.573956,2.144370,2.684219,3.326211,0.873130,0.549099,0.279960,0.088274,0.448294,0.828145,1.327418,1.719561,2.231163,2.728989,3.349255,4.064054,0.646077,0.229699,0.142325,0.486504,0.911961,1.343377,1.897117,2.393004,2.962324,3.590065,4.154450,4.851451,0.702383,0.626879,0.050708,0.167573,0.805388,1.578041,1.929629,2.176535,2.829105,4.135007,5.145433,5.926944,0.580910,8.227506,1.810522,1.464887,1.155929,1.347842,0.957096,3.579502,0.583880,0.745376,2.952720,7.241142,3.998236,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000
5,"d(MBRL,MFRL)",0.128238,0.167963,0.189027,0.177058,0.220124,0.221236,0.247379,0.317112,0.284769,0.425913,0.493781,0.619505,0.111414,0.117549,0.101408,0.164343,0.187516,0.200446,0.318212,0.315477,0.381490,0.383746,0.460941,0.623183,0.102898,0.181103,0.196527,0.204742,0.259467,0.281880,0.412058,0.445756,0.508158,0.556250,0.544922,0.586439,0.047232,0.253146,0.099483,0.281298,0.033863,0.250780,0.091123,0.235763,0.208756,0.410864,0.734462,0.732907,0.223951,7.985676,1.906051,0.013984,1.466863,1.914104,0.005414,6.061667,3.061811,3.395613,1.799187,1.046760,5.221443,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000
6,"d(MDP, MBRL)",0.000000,0.174723,0.091631,0.054895,0.086304,0.157202,0.084094,0.047499,0.000000,0.073300,0.040054,0.037929,0.071857,0.057399,0.105255,0.028022,0.000000,0.027636,0.094328,0.149569,0.034965,0.049816,0.040969,0.246257,0.000000
6,"d(MDP,MFRL)",8.134379,0.733913,0.597800,0.796996,0.626236,0.508819,0.407806,0.711322,2.000000,0.358426,0.571525,0.603402,0.569613,0.339113,0.497571,0.694712,1.000000,0.483143,0.435555,0.372481,0.293310,0.105222,0.207194,0.470671,10.000000
6,"d(MBRL,MFRL)",8.134379,0.559190,0.506169,0.742101,0.539932,0.351618,0.323712,0.663823,2.000000,0.431726,0.531471,0.565473,0.497756,0.281714,0.602826,0.666689,1.000000,0.455507,0.529883,0.222912,0.258345,0.155037,0.166225,0.224414,10.000000
7,"d(MDP, MBRL)",0.138237,0.147636,0.132801,0.108837,0.000000,0.125125,0.098490,0.070410,0.000000,0.086684,0.037799,0.033380,0.000000,0.059511,0.115510,0.028376,0.000000,0.037019,0.086361,0.129325,0.044819,0.039491,0.048308,0.115121,0.119810
7,"d(MDP,MFRL)",0.486682,0.474899,0.449349,0.500077,1.000000,0.401920,0.281729,0.381418,2.000000,1.367313,0.255106,0.459427,2.000000,1.365383,0.914078,0.038163,1.000000,0.540327,0.890620,0.517879,0.241185,0.574417,0.245918,0.477458,0.191977
7,"d(MBRL,MFRL)",0.348445,0.327263,0.316548,0.391240,1.000000,0.276795,0.183239,0.311008,2.000000,1.453997,0.217307,0.426046,2.000000,1.424894,1.029588,0.009787,1.000000,0.577346,0.976980,0.647203,0.286004,0.613908,0.294226,0.592579,0.311787
8,"d(MDP, MBRL)",0.052910,0.196467,0.233690,0.267790,0.265913,0.228651,0.280911,0.016135,0.000000,0.222713,0.267977,0.214354,0.000000,0.247934,0.048060,0.145452,0.177722,0.228250,0.258558,0.141216,0.288730,0.040995,0.052704,0.119735,0.184214,0.243578,0.221125,0.285474,0.106943,0.011961,0.045387,0.107725,0.170037,0.148771,0.197503,0.164216,0.000000,0.065345,0.016217,0.017450,0.000000,0.059556,0.218513,0.104979,0.062261,0.012835,0.023163,0.042024,0.013137
8,"d(MDP,MFRL)",0.433790,0.715373,1.323331,1.566935,1.552378,1.318596,1.477850,0.370822,6.000000,1.103054,1.774556,1.614958,4.000000,1.269759,0.444617,1.100965,1.391060,1.501137,1.426227,0.666108,0.666299,0.347360,0.648770,0.830026,1.184343,1.304317,0.831907,0.275667,0.725938,0.707843,0.772298,0.566660,0.385169,0.324322,0.321750,1.210926,4.000000,0.852530,0.505401,0.690579,1.000000,0.097217,1.226519,1.245731,1.024148,0.770723,0.460585,0.051134,0.430562
8,"d(MBRL,MFRL)",0.380881,0.518906,1.089641,1.299145,1.286464,1.089945,1.196940,0.354687,6.000000,0.880341,1.506578,1.400604,4.000000,1.021824,0.396556,0.955513,1.213338,1.272886,1.167669,0.807324,0.955029,0.388355,0.596066,0.710291,1.000129,1.060739,1.053032,0.561141,0.832882,0.695882,0.726911,0.458935,0.215132,0.175550,0.124246,1.375142,4.000000,0.917874,0.489184,0.673129,1.000000,0.156773,1.445032,1.350710,1.086409,0.783558,0.437423,0.093158,0.417426
9,"d(MDP, MBRL)",0.013339,0.113213,0.227325,0.290760,0.305518,0.289150,0.324134,0.044220,0.000000,0.167518,0.148039,0.116649,0.000000,0.256988,0.003917,0.094452,0.146587,0.201604,0.217862,0.175036,0.288451,0.060152,0.030968,0.097284,0.161484,0.200012,0.240620,0.247842,0.124559,0.019163,0.025788,0.089505,0.137257,0.177681,0.173479,0.160066,0.000000,0.017493,0.063923,0.056981,0.000000,0.075225,0.205281,0.095122,0.048428,0.016485,0.064099,0.074482,0.024765
9,"d(MDP,MFRL)",0.763770,1.379305,1.359404,1.559546,1.736786,1.572402,1.752370,0.724595,6.000000,1.019857,1.592023,1.624035,4.000000,1.302904,0.032286,1.007471,1.366969,1.604609,1.432285,0.446017,0.455639,0.382578,0.750155,1.034496,1.293643,1.499407,0.456103,0.295193,0.341498,0.298000,0.669035,0.666896,0.948253,0.136847,0.321750,0.690350,4.000000,0.753432,0.448971,0.294100,1.000000,0.097217,1.092040,1.017329,0.966932,0.757718,0.426773,0.098866,0.430562
9,"d(MBRL,MFRL)",0.777110,1.266092,1.132079,1.268786,1.431267,1.283252,1.428235,0.768815,6.000000,0.852339,1.443984,1.507386,4.000000,1.045915,0.036203,0.913019,1.220382,1.403005,1.214422,0.621053,0.744089,0.442730,0.719187,0.937212,1.132159,1.299395,0.696723,0.543034,0.466057,0.317163,0.643247,0.577391,0.810996,0.040834,0.148271,0.850416,4.000000,0.770924,0.385048,0.237119,1.000000,0.172441,1.297321,1.112451,1.015359,0.741233,0.362674,0.024384,0.405798
10,"d(MDP, MBRL)",0.195239,0.306914,0.314797,0.337094,0.331149,0.249033,0.337894,0.148005,0.000000,0.328120,0.000000,0.116786,0.000000,0.256153,0.070528,0.122165,0.180058,0.185330,0.226082,0.178410,0.319165,0.074944,0.131059,0.183385,0.216088,0.238112,0.268698,0.317819,0.038494,0.111606,0.140165,0.180391,0.211382,0.258226,0.278893,0.023961,0.000000,0.286843,0.000000,0.074700,0.000000,0.074688,0.067111,0.003442,0.038052,0.057686,0.073741,0.068433,0.067858
10,"d(MDP,MFRL)",1.499140,1.792661,1.731352,1.737086,1.619296,1.273600,1.610369,0.780926,6.000000,1.346503,0.000000,1.205608,4.000000,1.373750,0.152777,0.735090,1.388561,1.313403,1.624209,1.437970,1.258707,0.458926,0.737950,1.038674,1.319536,1.344422,0.822658,0.417868,0.032431,0.289653,0.305446,0.009108,0.039276,0.189514,0.367640,0.195347,4.000000,0.591348,0.000000,0.380671,1.000000,0.310107,0.241637,0.053402,0.320830,0.239816,0.016351,0.293214,0.043905
10,"d(MBRL,MFRL)",1.303901,1.485747,1.416555,1.399992,1.288146,1.024567,1.272475,0.632921,6.000000,1.018383,0.000000,1.088822,4.000000,1.117596,0.082249,0.857255,1.208503,1.128073,1.398127,1.259561,0.939542,0.383982,0.606892,0.855290,1.103448,1.106310,0.553960,0.100049,0.070925,0.178047,0.165280,0.171283,0.250658,0.447740,0.646533,0.219308,4.000000,0.304504,0.000000,0.305971,1.000000,0.384794,0.308747,0.049959,0.282778,0.182129,0.090092,0.361647,0.111764
